시점,시도,주택유형,개수
2014.01,강원특별자치도,다가구,278
2014.02,강원특별자치도,다가구,350
2014.03,강원특별자치도,다가구,491
2014.04,강원특별자치도,다가구,549
2014.05,강원특별자치도,다가구,493
2014.06,강원특별자치도,다가구,399
2014.07,강원특별자치도,다가구,448
2014.08,강원특별자치도,다가구,337
2014.09,강원특별자치도,다가구,341
2014.10,강원특별자치도,다가구,483
2014.11,강원특별자치도,다가구,541
2014.12,강원특별자치도,다가구,287
2015.01,강원특별자치도,다가구,242
2015.02,강원특별자치도,다가구,441
2015.03,강원특별자치도,다가구,688
2015.04,강원특별자치도,다가구,733
2015.05,강원특별자치도,다가구,618
2015.06,강원특별자치도,다가구,759
2015.07,강원특별자치도,다가구,654
2015.08,강원특별자치도,다가구,417
2015.09,강원특별자치도,다가구,767
2015.10,강원특별자치도,다가구,548
2015.11,강원특별자치도,다가구,504
2015.12,강원특별자치도,다가구,424
2016.01,강원특별자치도,다가구,494
2016.02,강원특별자치도,다가구,585
2016.03,강원특별자치도,다가구,824
2016.04,강원특별자치도,다가구,792
2016.05,강원특별자치도,다가구,746
2016.06,강원특별자치도,다가구,635
2016.07,강원특별자치도,다가구,1116
2016.08,강원특별자치도,다가구,1066
2016.09,강원특별자치도,다가구,503
2016.10,강원특별자치도,다가구,368
2016.11,강원특별자치도,다가구,530
2016.12,강원특별자치도,다가구,631
2017.01,강원특별자치도,다가구,802
2017.02,강원특별자치도,다가구,534
2017.03,강원특별자치도,다가구,595
2017.04,강원특별자치도,다가구,822
2017.05,강원특별자치도,다가구,458
2017.06,강원특별자치도,다가구,468
2017.07,강원특별자치도,다가구,576
2017.08,강원특별자치도,다가구,744
2017.09,강원특별자치도,다가구,831
2017.10,강원특별자치도,다가구,428
2017.11,강원특별자치도,다가구,393
2017.12,강원특별자치도,다가구,701
2018.01,강원특별자치도,다가구,454
2018.02,강원특별자치도,다가구,292
2018.03,강원특별자치도,다가구,521
2018.04,강원특별자치도,다가구,541
2018.05,강원특별자치도,다가구,673
2018.06,강원특별자치도,다가구,887
2018.07,강원특별자치도,다가구,1375
2018.08,강원특별자치도,다가구,659
2018.09,강원특별자치도,다가구,512
2018.10,강원특별자치도,다가구,183
2018.11,강원특별자치도,다가구,202
2018.12,강원특별자치도,다가구,272
2019.01,강원특별자치도,다가구,124
2019.02,강원특별자치도,다가구,91
2019.03,강원특별자치도,다가구,195
2019.04,강원특별자치도,다가구,224
2019.05,강원특별자치도,다가구,133
2019.06,강원특별자치도,다가구,94
2019.07,강원특별자치도,다가구,192
2019.08,강원특별자치도,다가구,86
2019.09,강원특별자치도,다가구,113
2019.10,강원특별자치도,다가구,114
2019.11,강원특별자치도,다가구,76
2019.12,강원특별자치도,다가구,204
2020.01,강원특별자치도,다가구,54
2020.02,강원특별자치도,다가구,65
2020.03,강원특별자치도,다가구,111
2020.04,강원특별자치도,다가구,99
2020.05,강원특별자치도,다가구,59
2020.06,강원특별자치도,다가구,182
2020.07,강원특별자치도,다가구,55
2020.08,강원특별자치도,다가구,89
2020.09,강원특별자치도,다가구,76
2020.10,강원특별자치도,다가구,85
2020.11,강원특별자치도,다가구,79
2020.12,강원특별자치도,다가구,69
2021.01,강원특별자치도,다가구,65
2021.02,강원특별자치도,다가구,58
2021.03,강원특별자치도,다가구,178
2021.04,강원특별자치도,다가구,118
2021.05,강원특별자치도,다가구,55
2021.06,강원특별자치도,다가구,112
2021.07,강원특별자치도,다가구,98
2021.08,강원특별자치도,다가구,52
2021.09,강원특별자치도,다가구,90
2021.10,강원특별자치도,다가구,87
2021.11,강원특별자치도,다가구,102
2021.12,강원특별자치도,다가구,80
2022.01,강원특별자치도,다가구,22
2022.02,강원특별자치도,다가구,19
2022.03,강원특별자치도,다가구,104
2022.04,강원특별자치도,다가구,187
2022.05,강원특별자치도,다가구,111
2022.06,강원특별자치도,다가구,118
2022.07,강원특별자치도,다가구,26
2022.08,강원특별자치도,다가구,74
2022.09,강원특별자치도,다가구,95
2022.10,강원특별자치도,다가구,29
2022.11,강원특별자치도,다가구,77
2022.12,강원특별자치도,다가구,46
2023.01,강원특별자치도,다가구,27
2023.02,강원특별자치도,다가구,27
2023.03,강원특별자치도,다가구,23
2023.04,강원특별자치도,다가구,11
2023.05,강원특별자치도,다가구,80
2023.06,강원특별자치도,다가구,39
2023.07,강원특별자치도,다가구,30
2023.08,강원특별자치도,다가구,35
2023.09,강원특별자치도,다가구,54
2023.10,강원특별자치도,다가구,40
2023.11,강원특별자치도,다가구,28
2023.12,강원특별자치도,다가구,95
2024.01,강원특별자치도,다가구,65
2024.02,강원특별자치도,다가구,21
2024.03,강원특별자치도,다가구,97
2024.04,강원특별자치도,다가구,14
2024.05,강원특별자치도,다가구,20
2024.06,강원특별자치도,다가구,59
2024.07,강원특별자치도,다가구,46
2024.08,강원특별자치도,다가구,33
2024.09,강원특별자치도,다가구,10
2024.10,강원특별자치도,다가구,43
2024.11,강원특별자치도,다가구,14
2024.12,강원특별자치도,다가구,55
2025.01,강원특별자치도,다가구,17
2025.02,강원특별자치도,다가구,3
2025.03,강원특별자치도,다가구,32
2025.04,강원특별자치도,다가구,38
2025.05,강원특별자치도,다가구,80
2025.06,강원특별자치도,다가구,19
2025.07,강원특별자치도,다가구,39
2025.08,강원특별자치도,다가구,7
2025.09,강원특별자치도,다가구,7
2025.10,강원특별자치도,다가구,33
2007.01,강원특별자치도,다세대,0
2007.02,강원특별자치도,다세대,0
2007.03,강원특별자치도,다세대,0
2007.04,강원특별자치도,다세대,18
2007.05,강원특별자치도,다세대,24
2007.06,강원특별자치도,다세대,6
2007.07,강원특별자치도,다세대,6
2007.08,강원특별자치도,다세대,0
2007.09,강원특별자치도,다세대,9
2007.10,강원특별자치도,다세대,0
2007.11,강원특별자치도,다세대,5
2007.12,강원특별자치도,다세대,1
2008.01,강원특별자치도,다세대,19
2008.02,강원특별자치도,다세대,8
2008.03,강원특별자치도,다세대,8
2008.04,강원특별자치도,다세대,36
2008.05,강원특별자치도,다세대,46
2008.06,강원특별자치도,다세대,12
2008.07,강원특별자치도,다세대,56
2008.08,강원특별자치도,다세대,18
2008.09,강원특별자치도,다세대,0
2008.10,강원특별자치도,다세대,84
2008.11,강원특별자치도,다세대,1
2008.12,강원특별자치도,다세대,0
2009.01,강원특별자치도,다세대,14
2009.02,강원특별자치도,다세대,28
2009.03,강원특별자치도,다세대,6
2009.04,강원특별자치도,다세대,19
2009.05,강원특별자치도,다세대,27
2009.06,강원특별자치도,다세대,0
2009.07,강원특별자치도,다세대,8
2009.08,강원특별자치도,다세대,24
2009.09,강원특별자치도,다세대,8
2009.10,강원특별자치도,다세대,32
2009.11,강원특별자치도,다세대,0
2009.12,강원특별자치도,다세대,0
2010.01,강원특별자치도,다세대,19
2010.02,강원특별자치도,다세대,0
2010.03,강원특별자치도,다세대,38
2010.04,강원특별자치도,다세대,8
2010.05,강원특별자치도,다세대,56
2010.06,강원특별자치도,다세대,2
2010.07,강원특별자치도,다세대,33
2010.08,강원특별자치도,다세대,0
2010.09,강원특별자치도,다세대,0
2010.10,강원특별자치도,다세대,0
2010.11,강원특별자치도,다세대,21
2010.12,강원특별자치도,다세대,22
2011.01,강원특별자치도,다세대,34
2011.02,강원특별자치도,다세대,0
2011.03,강원특별자치도,다세대,18
2011.04,강원특별자치도,다세대,56
2011.05,강원특별자치도,다세대,28
2011.06,강원특별자치도,다세대,30
2011.07,강원특별자치도,다세대,60
2011.08,강원특별자치도,다세대,50
2011.09,강원특별자치도,다세대,38
2011.10,강원특별자치도,다세대,171
2011.11,강원특별자치도,다세대,85
2011.12,강원특별자치도,다세대,153
2012.01,강원특별자치도,다세대,0
2012.02,강원특별자치도,다세대,73
2012.03,강원특별자치도,다세대,78
2012.04,강원특별자치도,다세대,46
2012.05,강원특별자치도,다세대,105
2012.06,강원특별자치도,다세대,75
2012.07,강원특별자치도,다세대,85
2012.08,강원특별자치도,다세대,244
2012.09,강원특별자치도,다세대,152
2012.10,강원특별자치도,다세대,48
2012.11,강원특별자치도,다세대,81
2012.12,강원특별자치도,다세대,75
2013.01,강원특별자치도,다세대,52
2013.02,강원특별자치도,다세대,5
2013.03,강원특별자치도,다세대,24
2013.04,강원특별자치도,다세대,47
2013.05,강원특별자치도,다세대,28
2013.06,강원특별자치도,다세대,250
2013.07,강원특별자치도,다세대,44
2013.08,강원특별자치도,다세대,83
2013.09,강원특별자치도,다세대,41
2013.10,강원특별자치도,다세대,24
2013.11,강원특별자치도,다세대,26
2013.12,강원특별자치도,다세대,52
2014.01,강원특별자치도,다세대,28
2014.02,강원특별자치도,다세대,13
2014.03,강원특별자치도,다세대,12
2014.04,강원특별자치도,다세대,0
2014.05,강원특별자치도,다세대,19
2014.06,강원특별자치도,다세대,8
2014.07,강원특별자치도,다세대,12
2014.08,강원특별자치도,다세대,60
2014.09,강원특별자치도,다세대,72
2014.10,강원특별자치도,다세대,78
2014.11,강원특별자치도,다세대,62
2014.12,강원특별자치도,다세대,91
2015.01,강원특별자치도,다세대,58
2015.02,강원특별자치도,다세대,24
2015.03,강원특별자치도,다세대,14
2015.04,강원특별자치도,다세대,8
2015.05,강원특별자치도,다세대,22
2015.06,강원특별자치도,다세대,42
2015.07,강원특별자치도,다세대,48
2015.08,강원특별자치도,다세대,12
2015.09,강원특별자치도,다세대,24
2015.10,강원특별자치도,다세대,60
2015.11,강원특별자치도,다세대,33
2015.12,강원특별자치도,다세대,0
2016.02,강원특별자치도,다세대,10
2016.03,강원특별자치도,다세대,43
2016.04,강원특별자치도,다세대,24
2016.05,강원특별자치도,다세대,50
2016.06,강원특별자치도,다세대,16
2016.07,강원특별자치도,다세대,75
2016.08,강원특별자치도,다세대,49
2016.09,강원특별자치도,다세대,40
2016.10,강원특별자치도,다세대,11
2016.11,강원특별자치도,다세대,12
2016.12,강원특별자치도,다세대,16
2017.01,강원특별자치도,다세대,53
2017.02,강원특별자치도,다세대,11
2017.03,강원특별자치도,다세대,37
2017.04,강원특별자치도,다세대,43
2017.05,강원특별자치도,다세대,49
2017.06,강원특별자치도,다세대,40
2017.07,강원특별자치도,다세대,81
2017.08,강원특별자치도,다세대,0
2017.09,강원특별자치도,다세대,47
2017.10,강원특별자치도,다세대,57
2017.11,강원특별자치도,다세대,89
2017.12,강원특별자치도,다세대,0
2018.02,강원특별자치도,다세대,24
2018.03,강원특별자치도,다세대,0
2018.04,강원특별자치도,다세대,26
2018.05,강원특별자치도,다세대,50
2018.06,강원특별자치도,다세대,20
2018.07,강원특별자치도,다세대,44
2018.08,강원특별자치도,다세대,8
2018.09,강원특별자치도,다세대,23
2018.10,강원특별자치도,다세대,19
2018.11,강원특별자치도,다세대,40
2018.12,강원특별자치도,다세대,0
2019.03,강원특별자치도,다세대,112
2019.04,강원특별자치도,다세대,27
2019.05,강원특별자치도,다세대,0
2019.06,강원특별자치도,다세대,7
2019.07,강원특별자치도,다세대,53
2019.08,강원특별자치도,다세대,0
2019.09,강원특별자치도,다세대,29
2019.10,강원특별자치도,다세대,16
2019.11,강원특별자치도,다세대,14
2019.12,강원특별자치도,다세대,0
2020.01,강원특별자치도,다세대,24
2020.02,강원특별자치도,다세대,8
2020.03,강원특별자치도,다세대,38
2020.04,강원특별자치도,다세대,32
2020.05,강원특별자치도,다세대,0
2020.06,강원특별자치도,다세대,75
2020.07,강원특별자치도,다세대,40
2020.08,강원특별자치도,다세대,8
2020.09,강원특별자치도,다세대,68
2020.10,강원특별자치도,다세대,24
2020.11,강원특별자치도,다세대,28
2020.12,강원특별자치도,다세대,0
2021.02,강원특별자치도,다세대,80
2021.03,강원특별자치도,다세대,2
2021.04,강원특별자치도,다세대,0
2021.05,강원특별자치도,다세대,0
2021.06,강원특별자치도,다세대,29
2021.07,강원특별자치도,다세대,24
2021.08,강원특별자치도,다세대,48
2021.09,강원특별자치도,다세대,0
2021.10,강원특별자치도,다세대,14
2021.11,강원특별자치도,다세대,36
2021.12,강원특별자치도,다세대,25
2022.01,강원특별자치도,다세대,7
2022.02,강원특별자치도,다세대,49
2022.03,강원특별자치도,다세대,24
2022.04,강원특별자치도,다세대,0
2022.05,강원특별자치도,다세대,0
2022.06,강원특별자치도,다세대,32
2022.07,강원특별자치도,다세대,19
2022.08,강원특별자치도,다세대,39
2022.09,강원특별자치도,다세대,8
2022.10,강원특별자치도,다세대,8
2022.11,강원특별자치도,다세대,48
2022.12,강원특별자치도,다세대,0
2023.01,강원특별자치도,다세대,38
2023.02,강원특별자치도,다세대,0
2023.03,강원특별자치도,다세대,9
2023.04,강원특별자치도,다세대,15
2023.05,강원특별자치도,다세대,26
2023.06,강원특별자치도,다세대,8
2023.07,강원특별자치도,다세대,0
2023.08,강원특별자치도,다세대,16
2023.09,강원특별자치도,다세대,0
2023.10,강원특별자치도,다세대,16
2023.11,강원특별자치도,다세대,6
2023.12,강원특별자치도,다세대,0
2024.01,강원특별자치도,다세대,26
2024.02,강원특별자치도,다세대,0
2024.03,강원특별자치도,다세대,8
2024.04,강원특별자치도,다세대,0
2024.05,강원특별자치도,다세대,0
2024.06,강원특별자치도,다세대,0
2024.07,강원특별자치도,다세대,16
2024.08,강원특별자치도,다세대,22
2024.09,강원특별자치도,다세대,6
2024.10,강원특별자치도,다세대,0
2024.11,강원특별자치도,다세대,0
2024.12,강원특별자치도,다세대,16
2025.01,강원특별자치도,다세대,0
2025.02,강원특별자치도,다세대,0
2025.03,강원특별자치도,다세대,0
2025.04,강원특별자치도,다세대,0
2025.05,강원특별자치도,다세대,0
2025.06,강원특별자치도,다세대,0
2025.07,강원특별자치도,다세대,6
2025.08,강원특별자치도,다세대,18
2025.09,강원특별자치도,다세대,0
2025.10,강원특별자치도,다세대,9
2007.01,강원특별자치도,단독,121
2007.02,강원특별자치도,단독,129
2007.03,강원특별자치도,단독,276
2007.04,강원특별자치도,단독,392
2007.05,강원특별자치도,단독,388
2007.06,강원특별자치도,단독,346
2007.07,강원특별자치도,단독,247
2007.08,강원특별자치도,단독,243
2007.09,강원특별자치도,단독,240
2007.10,강원특별자치도,단독,278
2007.11,강원특별자치도,단독,246
2007.12,강원특별자치도,단독,183
2008.01,강원특별자치도,단독,171
2008.02,강원특별자치도,단독,176
2008.03,강원특별자치도,단독,340
2008.04,강원특별자치도,단독,404
2008.05,강원특별자치도,단독,420
2008.06,강원특별자치도,단독,316
2008.07,강원특별자치도,단독,259
2008.08,강원특별자치도,단독,237
2008.09,강원특별자치도,단독,314
2008.10,강원특별자치도,단독,330
2008.11,강원특별자치도,단독,270
2008.12,강원특별자치도,단독,362
2009.01,강원특별자치도,단독,180
2009.02,강원특별자치도,단독,174
2009.03,강원특별자치도,단독,327
2009.04,강원특별자치도,단독,419
2009.05,강원특별자치도,단독,408
2009.06,강원특별자치도,단독,329
2009.07,강원특별자치도,단독,310
2009.08,강원특별자치도,단독,246
2009.09,강원특별자치도,단독,342
2009.10,강원특별자치도,단독,303
2009.11,강원특별자치도,단독,290
2009.12,강원특별자치도,단독,319
2010.01,강원특별자치도,단독,210
2010.02,강원특별자치도,단독,216
2010.03,강원특별자치도,단독,365
2010.04,강원특별자치도,단독,474
2010.05,강원특별자치도,단독,490
2010.06,강원특별자치도,단독,409
2010.07,강원특별자치도,단독,340
2010.08,강원특별자치도,단독,343
2010.09,강원특별자치도,단독,281
2010.10,강원특별자치도,단독,373
2010.11,강원특별자치도,단독,344
2010.12,강원특별자치도,단독,221
2011.01,강원특별자치도,단독,219
2011.02,강원특별자치도,단독,134
2011.03,강원특별자치도,단독,459
2011.04,강원특별자치도,단독,501
2011.05,강원특별자치도,단독,477
2011.06,강원특별자치도,단독,373
2011.07,강원특별자치도,단독,351
2011.08,강원특별자치도,단독,338
2011.09,강원특별자치도,단독,383
2011.10,강원특별자치도,단독,390
2011.11,강원특별자치도,단독,330
2011.12,강원특별자치도,단독,289
2012.01,강원특별자치도,단독,175
2012.02,강원특별자치도,단독,285
2012.03,강원특별자치도,단독,454
2012.04,강원특별자치도,단독,516
2012.05,강원특별자치도,단독,551
2012.06,강원특별자치도,단독,417
2012.07,강원특별자치도,단독,355
2012.08,강원특별자치도,단독,319
2012.09,강원특별자치도,단독,318
2012.10,강원특별자치도,단독,347
2012.11,강원특별자치도,단독,404
2012.12,강원특별자치도,단독,271
2013.01,강원특별자치도,단독,196
2013.02,강원특별자치도,단독,170
2013.03,강원특별자치도,단독,336
2013.04,강원특별자치도,단독,541
2013.05,강원특별자치도,단독,526
2013.06,강원특별자치도,단독,372
2013.07,강원특별자치도,단독,342
2013.08,강원특별자치도,단독,380
2013.09,강원특별자치도,단독,324
2013.10,강원특별자치도,단독,396
2013.11,강원특별자치도,단독,385
2013.12,강원특별자치도,단독,394
2014.01,강원특별자치도,단독,211
2014.02,강원특별자치도,단독,279
2014.03,강원특별자치도,단독,426
2014.04,강원특별자치도,단독,553
2014.05,강원특별자치도,단독,498
2014.06,강원특별자치도,단독,366
2014.07,강원특별자치도,단독,401
2014.08,강원특별자치도,단독,285
2014.09,강원특별자치도,단독,258
2014.10,강원특별자치도,단독,330
2014.11,강원특별자치도,단독,335
2014.12,강원특별자치도,단독,277
2015.01,강원특별자치도,단독,225
2015.02,강원특별자치도,단독,268
2015.03,강원특별자치도,단독,445
2015.04,강원특별자치도,단독,589
2015.05,강원특별자치도,단독,477
2015.06,강원특별자치도,단독,449
2015.07,강원특별자치도,단독,419
2015.08,강원특별자치도,단독,355
2015.09,강원특별자치도,단독,415
2015.10,강원특별자치도,단독,426
2015.11,강원특별자치도,단독,340
2015.12,강원특별자치도,단독,297
2016.01,강원특별자치도,단독,212
2016.02,강원특별자치도,단독,298
2016.03,강원특별자치도,단독,523
2016.04,강원특별자치도,단독,563
2016.05,강원특별자치도,단독,585
2016.06,강원특별자치도,단독,545
2016.07,강원특별자치도,단독,470
2016.08,강원특별자치도,단독,379
2016.09,강원특별자치도,단독,440
2016.10,강원특별자치도,단독,389
2016.11,강원특별자치도,단독,455
2016.12,강원특별자치도,단독,458
2017.01,강원특별자치도,단독,351
2017.02,강원특별자치도,단독,303
2017.03,강원특별자치도,단독,542
2017.04,강원특별자치도,단독,661
2017.05,강원특별자치도,단독,571
2017.06,강원특별자치도,단독,607
2017.07,강원특별자치도,단독,430
2017.08,강원특별자치도,단독,413
2017.09,강원특별자치도,단독,487
2017.10,강원특별자치도,단독,368
2017.11,강원특별자치도,단독,505
2017.12,강원특별자치도,단독,400
2018.01,강원특별자치도,단독,283
2018.02,강원특별자치도,단독,238
2018.03,강원특별자치도,단독,372
2018.04,강원특별자치도,단독,553
2018.05,강원특별자치도,단독,502
2018.06,강원특별자치도,단독,484
2018.07,강원특별자치도,단독,481
2018.08,강원특별자치도,단독,481
2018.09,강원특별자치도,단독,330
2018.10,강원특별자치도,단독,396
2018.11,강원특별자치도,단독,297
2018.12,강원특별자치도,단독,279
2019.01,강원특별자치도,단독,231
2019.02,강원특별자치도,단독,204
2019.03,강원특별자치도,단독,351
2019.04,강원특별자치도,단독,510
2019.05,강원특별자치도,단독,388
2019.06,강원특별자치도,단독,354
2019.07,강원특별자치도,단독,373
2019.08,강원특별자치도,단독,297
2019.09,강원특별자치도,단독,320
2019.10,강원특별자치도,단독,349
2019.11,강원특별자치도,단독,298
2019.12,강원특별자치도,단독,249
2020.01,강원특별자치도,단독,235
2020.02,강원특별자치도,단독,216
2020.03,강원특별자치도,단독,407
2020.04,강원특별자치도,단독,380
2020.05,강원특별자치도,단독,315
2020.06,강원특별자치도,단독,405
2020.07,강원특별자치도,단독,394
2020.08,강원특별자치도,단독,286
2020.09,강원특별자치도,단독,385
2020.10,강원특별자치도,단독,320
2020.11,강원특별자치도,단독,340
2020.12,강원특별자치도,단독,291
2021.01,강원특별자치도,단독,224
2021.02,강원특별자치도,단독,266
2021.03,강원특별자치도,단독,407
2021.04,강원특별자치도,단독,453
2021.05,강원특별자치도,단독,421
2021.06,강원특별자치도,단독,458
2021.07,강원특별자치도,단독,331
2021.08,강원특별자치도,단독,351
2021.09,강원특별자치도,단독,351
2021.10,강원특별자치도,단독,333
2021.11,강원특별자치도,단독,377
2021.12,강원특별자치도,단독,378
2022.01,강원특별자치도,단독,216
2022.02,강원특별자치도,단독,218
2022.03,강원특별자치도,단독,365
2022.04,강원특별자치도,단독,448
2022.05,강원특별자치도,단독,418
2022.06,강원특별자치도,단독,356
2022.07,강원특별자치도,단독,299
2022.08,강원특별자치도,단독,282
2022.09,강원특별자치도,단독,325
2022.10,강원특별자치도,단독,298
2022.11,강원특별자치도,단독,333
2022.12,강원특별자치도,단독,306
2023.01,강원특별자치도,단독,169
2023.02,강원특별자치도,단독,241
2023.03,강원특별자치도,단독,280
2023.04,강원특별자치도,단독,288
2023.05,강원특별자치도,단독,343
2023.06,강원특별자치도,단독,304
2023.07,강원특별자치도,단독,287
2023.08,강원특별자치도,단독,260
2023.09,강원특별자치도,단독,243
2023.10,강원특별자치도,단독,236
2023.11,강원특별자치도,단독,272
2023.12,강원특별자치도,단독,239
2024.01,강원특별자치도,단독,154
2024.02,강원특별자치도,단독,208
2024.03,강원특별자치도,단독,194
2024.04,강원특별자치도,단독,255
2024.05,강원특별자치도,단독,269
2024.06,강원특별자치도,단독,287
2024.07,강원특별자치도,단독,218
2024.08,강원특별자치도,단독,232
2024.09,강원특별자치도,단독,180
2024.10,강원특별자치도,단독,193
2024.11,강원특별자치도,단독,215
2024.12,강원특별자치도,단독,187
2025.01,강원특별자치도,단독,89
2025.02,강원특별자치도,단독,158
2025.03,강원특별자치도,단독,216
2025.04,강원특별자치도,단독,235
2025.05,강원특별자치도,단독,203
2025.06,강원특별자치도,단독,162
2025.07,강원특별자치도,단독,212
2025.08,강원특별자치도,단독,196
2025.09,강원특별자치도,단독,183
2025.10,강원특별자치도,단독,113
2007.01,강원특별자치도,아파트,241
2007.02,강원특별자치도,아파트,0
2007.03,강원특별자치도,아파트,0
2007.04,강원특별자치도,아파트,584
2007.05,강원특별자치도,아파트,0
2007.06,강원특별자치도,아파트,1095
2007.07,강원특별자치도,아파트,125
2007.08,강원특별자치도,아파트,833
2007.09,강원특별자치도,아파트,577
2007.10,강원특별자치도,아파트,586
2007.11,강원특별자치도,아파트,758
2007.12,강원특별자치도,아파트,1550
2008.01,강원특별자치도,아파트,1061
2008.02,강원특별자치도,아파트,0
2008.03,강원특별자치도,아파트,273
2008.04,강원특별자치도,아파트,158
2008.05,강원특별자치도,아파트,933
2008.06,강원특별자치도,아파트,0
2008.07,강원특별자치도,아파트,140
2008.08,강원특별자치도,아파트,0
2008.09,강원특별자치도,아파트,869
2008.10,강원특별자치도,아파트,470
2008.11,강원특별자치도,아파트,436
2008.12,강원특별자치도,아파트,4179
2009.01,강원특별자치도,아파트,984
2009.02,강원특별자치도,아파트,0
2009.03,강원특별자치도,아파트,228
2009.04,강원특별자치도,아파트,0
2009.05,강원특별자치도,아파트,1558
2009.06,강원특별자치도,아파트,1622
2009.07,강원특별자치도,아파트,95
2009.08,강원특별자치도,아파트,55
2009.09,강원특별자치도,아파트,0
2009.10,강원특별자치도,아파트,0
2009.11,강원특별자치도,아파트,563
2009.12,강원특별자치도,아파트,2371
2010.01,강원특별자치도,아파트,0
2010.02,강원특별자치도,아파트,265
2010.03,강원특별자치도,아파트,90
2010.04,강원특별자치도,아파트,639
2010.05,강원특별자치도,아파트,0
2010.06,강원특별자치도,아파트,0
2010.07,강원특별자치도,아파트,0
2010.08,강원특별자치도,아파트,19
2010.09,강원특별자치도,아파트,0
2010.10,강원특별자치도,아파트,0
2010.11,강원특별자치도,아파트,248
2010.12,강원특별자치도,아파트,2522
2011.01,강원특별자치도,아파트,0
2011.02,강원특별자치도,아파트,114
2011.03,강원특별자치도,아파트,0
2011.04,강원특별자치도,아파트,0
2011.05,강원특별자치도,아파트,0
2011.06,강원특별자치도,아파트,18
2011.07,강원특별자치도,아파트,409
2011.08,강원특별자치도,아파트,902
2011.09,강원특별자치도,아파트,1035
2011.10,강원특별자치도,아파트,1919
2011.11,강원특별자치도,아파트,0
2011.12,강원특별자치도,아파트,2506
2012.01,강원특별자치도,아파트,0
2012.02,강원특별자치도,아파트,42
2012.03,강원특별자치도,아파트,0
2012.04,강원특별자치도,아파트,19
2012.05,강원특별자치도,아파트,0
2012.06,강원특별자치도,아파트,555
2012.07,강원특별자치도,아파트,653
2012.08,강원특별자치도,아파트,54
2012.09,강원특별자치도,아파트,650
2012.10,강원특별자치도,아파트,718
2012.11,강원특별자치도,아파트,137
2012.12,강원특별자치도,아파트,1930
2013.01,강원특별자치도,아파트,84
2013.02,강원특별자치도,아파트,626
2013.03,강원특별자치도,아파트,0
2013.04,강원특별자치도,아파트,391
2013.05,강원특별자치도,아파트,121
2013.06,강원특별자치도,아파트,652
2013.07,강원특별자치도,아파트,451
2013.08,강원특별자치도,아파트,1244
2013.09,강원특별자치도,아파트,0
2013.10,강원특별자치도,아파트,630
2013.11,강원특별자치도,아파트,696
2013.12,강원특별자치도,아파트,2063
2014.02,강원특별자치도,아파트,662
2014.03,강원특별자치도,아파트,1045
2014.04,강원특별자치도,아파트,0
2014.05,강원특별자치도,아파트,596
2014.06,강원특별자치도,아파트,0
2014.07,강원특별자치도,아파트,887
2014.08,강원특별자치도,아파트,2089
2014.09,강원특별자치도,아파트,0
2014.10,강원특별자치도,아파트,0
2014.11,강원특별자치도,아파트,0
2014.12,강원특별자치도,아파트,418
2015.01,강원특별자치도,아파트,412
2015.02,강원특별자치도,아파트,497
2015.03,강원특별자치도,아파트,32
2015.04,강원특별자치도,아파트,251
2015.05,강원특별자치도,아파트,1190
2015.06,강원특별자치도,아파트,557
2015.07,강원특별자치도,아파트,136
2015.08,강원특별자치도,아파트,1125
2015.09,강원특별자치도,아파트,5591
2015.10,강원특별자치도,아파트,1257
2015.11,강원특별자치도,아파트,493
2015.12,강원특별자치도,아파트,1533
2016.01,강원특별자치도,아파트,1856
2016.02,강원특별자치도,아파트,0
2016.03,강원특별자치도,아파트,100
2016.04,강원특별자치도,아파트,564
2016.05,강원특별자치도,아파트,1745
2016.06,강원특별자치도,아파트,2598
2016.07,강원특별자치도,아파트,1190
2016.08,강원특별자치도,아파트,3191
2016.09,강원특별자치도,아파트,3907
2016.10,강원특별자치도,아파트,4050
2016.11,강원특별자치도,아파트,232
2016.12,강원특별자치도,아파트,1480
2017.02,강원특별자치도,아파트,1945
2017.03,강원특별자치도,아파트,1909
2017.04,강원특별자치도,아파트,919
2017.05,강원특별자치도,아파트,800
2017.06,강원특별자치도,아파트,4343
2017.07,강원특별자치도,아파트,1489
2017.08,강원특별자치도,아파트,1668
2017.09,강원특별자치도,아파트,3460
2017.10,강원특별자치도,아파트,637
2017.11,강원특별자치도,아파트,674
2017.12,강원특별자치도,아파트,2630
2018.01,강원특별자치도,아파트,2867
2018.02,강원특별자치도,아파트,303
2018.03,강원특별자치도,아파트,1153
2018.04,강원특별자치도,아파트,2578
2018.05,강원특별자치도,아파트,1717
2018.06,강원특별자치도,아파트,2560
2018.07,강원특별자치도,아파트,1416
2018.08,강원특별자치도,아파트,414
2018.09,강원특별자치도,아파트,440
2018.10,강원특별자치도,아파트,1925
2018.11,강원특별자치도,아파트,198
2018.12,강원특별자치도,아파트,1821
2019.01,강원특별자치도,아파트,1081
2019.02,강원특별자치도,아파트,402
2019.03,강원특별자치도,아파트,0
2019.04,강원특별자치도,아파트,0
2019.05,강원특별자치도,아파트,792
2019.06,강원특별자치도,아파트,866
2019.07,강원특별자치도,아파트,1462
2019.08,강원특별자치도,아파트,209
2019.09,강원특별자치도,아파트,90
2019.10,강원특별자치도,아파트,785
2019.11,강원특별자치도,아파트,1469
2019.12,강원특별자치도,아파트,5135
2020.01,강원특별자치도,아파트,425
2020.02,강원특별자치도,아파트,203
