시점,시도,시군구,미분양수
2010.01,서울특별시,종로구,41
2010.02,서울특별시,종로구,41
2010.03,서울특별시,종로구,46
2010.04,서울특별시,종로구,46
2010.05,서울특별시,종로구,46
2010.06,서울특별시,종로구,68
2010.07,서울특별시,종로구,68
2010.08,서울특별시,종로구,68
2010.09,서울특별시,종로구,68
2010.10,서울특별시,종로구,68
2010.11,서울특별시,종로구,68
2010.12,서울특별시,종로구,68
2011.01,서울특별시,종로구,68
2011.02,서울특별시,종로구,68
2011.03,서울특별시,종로구,68
2011.04,서울특별시,종로구,68
2011.05,서울특별시,종로구,68
2011.06,서울특별시,종로구,68
2011.07,서울특별시,종로구,68
2011.08,서울특별시,종로구,68
2011.09,서울특별시,종로구,68
2011.10,서울특별시,종로구,68
2011.11,서울특별시,종로구,68
2011.12,서울특별시,종로구,68
2012.01,서울특별시,종로구,68
2012.02,서울특별시,종로구,55
2012.03,서울특별시,종로구,51
2012.04,서울특별시,종로구,51
2012.05,서울특별시,종로구,47
2012.06,서울특별시,종로구,44
2012.07,서울특별시,종로구,44
2012.08,서울특별시,종로구,40
2012.09,서울특별시,종로구,40
2012.10,서울특별시,종로구,35
2012.11,서울특별시,종로구,31
2012.12,서울특별시,종로구,28
2013.01,서울특별시,종로구,27
2013.02,서울특별시,종로구,25
2013.03,서울특별시,종로구,24
2013.04,서울특별시,종로구,21
2013.05,서울특별시,종로구,19
2013.06,서울특별시,종로구,16
2013.07,서울특별시,종로구,8
2013.08,서울특별시,종로구,1
2013.09,서울특별시,종로구,1
2013.10,서울특별시,종로구,1
2013.11,서울특별시,종로구,1
2013.12,서울특별시,종로구,1
2014.01,서울특별시,종로구,1
2014.02,서울특별시,종로구,1
2014.03,서울특별시,종로구,1
2014.04,서울특별시,종로구,1
2014.05,서울특별시,종로구,1
2014.06,서울특별시,종로구,1
2014.07,서울특별시,종로구,1
2014.08,서울특별시,종로구,1
2014.09,서울특별시,종로구,1
2014.10,서울특별시,종로구,1
2014.11,서울특별시,종로구,1
2014.12,서울특별시,종로구,1
2015.01,서울특별시,종로구,1
2015.02,서울특별시,종로구,1
2015.03,서울특별시,종로구,1
2015.04,서울특별시,종로구,1
2015.05,서울특별시,종로구,1
2015.06,서울특별시,종로구,1
2015.07,서울특별시,종로구,1
2015.08,서울특별시,종로구,6
2015.09,서울특별시,종로구,6
2015.10,서울특별시,종로구,5
2015.11,서울특별시,종로구,5
2015.12,서울특별시,종로구,5
2010.01,서울특별시,중구,0
2010.02,서울특별시,중구,30
2010.03,서울특별시,중구,0
2010.04,서울특별시,중구,16
2010.05,서울특별시,중구,37
2010.06,서울특별시,중구,37
2010.07,서울특별시,중구,37
2010.08,서울특별시,중구,39
2010.09,서울특별시,중구,40
2010.10,서울특별시,중구,40
2010.11,서울특별시,중구,37
2010.12,서울특별시,중구,34
2011.01,서울특별시,중구,34
2011.02,서울특별시,중구,33
2011.03,서울특별시,중구,37
2011.04,서울특별시,중구,37
2011.05,서울특별시,중구,37
2011.06,서울특별시,중구,35
2011.07,서울특별시,중구,36
2011.08,서울특별시,중구,35
2011.09,서울특별시,중구,33
2011.10,서울특별시,중구,32
2011.11,서울특별시,중구,62
2011.12,서울특별시,중구,62
2012.01,서울특별시,중구,61
2012.02,서울특별시,중구,65
2012.03,서울특별시,중구,62
2012.04,서울특별시,중구,62
2012.05,서울특별시,중구,61
2012.06,서울특별시,중구,59
2012.07,서울특별시,중구,65
2012.08,서울특별시,중구,65
2012.09,서울특별시,중구,64
2012.10,서울특별시,중구,60
2012.11,서울특별시,중구,53
2012.12,서울특별시,중구,51
2013.01,서울특별시,중구,51
2013.02,서울특별시,중구,57
2013.03,서울특별시,중구,57
2013.04,서울특별시,중구,57
2013.05,서울특별시,중구,57
2013.06,서울특별시,중구,34
2013.07,서울특별시,중구,31
2013.08,서울특별시,중구,31
2013.09,서울특별시,중구,27
2013.10,서울특별시,중구,27
2013.11,서울특별시,중구,27
2013.12,서울특별시,중구,27
2014.01,서울특별시,중구,27
2014.02,서울특별시,중구,27
2014.03,서울특별시,중구,27
2014.04,서울특별시,중구,12
2014.05,서울특별시,중구,11
2014.06,서울특별시,중구,9
2014.07,서울특별시,중구,8
2014.08,서울특별시,중구,6
2014.09,서울특별시,중구,5
2014.10,서울특별시,중구,5
2014.11,서울특별시,중구,2
2014.12,서울특별시,중구,2
2015.01,서울특별시,중구,2
2015.02,서울특별시,중구,0
2015.03,서울특별시,중구,0
2015.04,서울특별시,중구,0
2015.05,서울특별시,중구,0
2015.06,서울특별시,중구,0
2015.07,서울특별시,중구,0
2015.08,서울특별시,중구,0
2015.09,서울특별시,중구,0
2015.10,서울특별시,중구,0
2015.11,서울특별시,중구,0
2015.12,서울특별시,중구,0
2010.01,서울특별시,성동구,87
2010.02,서울특별시,성동구,87
2010.03,서울특별시,성동구,87
2010.04,서울특별시,성동구,80
2010.05,서울특별시,성동구,87
2010.06,서울특별시,성동구,85
2010.07,서울특별시,성동구,85
2010.08,서울특별시,성동구,80
2010.09,서울특별시,성동구,80
2010.10,서울특별시,성동구,79
2010.11,서울특별시,성동구,79
2010.12,서울특별시,성동구,79
2011.01,서울특별시,성동구,79
2011.02,서울특별시,성동구,79
2011.03,서울특별시,성동구,79
2011.04,서울특별시,성동구,79
2011.05,서울특별시,성동구,79
2011.06,서울특별시,성동구,79
2011.07,서울특별시,성동구,79
2011.08,서울특별시,성동구,79
2011.09,서울특별시,성동구,79
2011.10,서울특별시,성동구,79
2011.11,서울특별시,성동구,79
2011.12,서울특별시,성동구,79
2012.01,서울특별시,성동구,79
2012.02,서울특별시,성동구,79
2012.03,서울특별시,성동구,79
2012.04,서울특별시,성동구,79
2012.05,서울특별시,성동구,79
2012.06,서울특별시,성동구,79
2012.07,서울특별시,성동구,104
2012.08,서울특별시,성동구,150
2012.09,서울특별시,성동구,147
2012.10,서울특별시,성동구,139
2012.11,서울특별시,성동구,139
2012.12,서울특별시,성동구,121
2013.01,서울특별시,성동구,122
2013.02,서울특별시,성동구,117
2013.03,서울특별시,성동구,83
2013.04,서울특별시,성동구,83
2013.05,서울특별시,성동구,83
2013.06,서울특별시,성동구,83
2013.07,서울특별시,성동구,83
2013.08,서울특별시,성동구,83
2013.09,서울특별시,성동구,83
2013.10,서울특별시,성동구,79
2013.11,서울특별시,성동구,0
2013.12,서울특별시,성동구,0
2014.01,서울특별시,성동구,0
2014.02,서울특별시,성동구,0
2014.03,서울특별시,성동구,0
2014.04,서울특별시,성동구,0
2014.05,서울특별시,성동구,0
2014.06,서울특별시,성동구,0
2014.07,서울특별시,성동구,88
2014.08,서울특별시,성동구,81
2014.09,서울특별시,성동구,47
2014.10,서울특별시,성동구,20
2014.11,서울특별시,성동구,9
2014.12,서울특별시,성동구,6
2015.01,서울특별시,성동구,4
2015.02,서울특별시,성동구,0
2015.03,서울특별시,성동구,0
2015.04,서울특별시,성동구,0
2015.05,서울특별시,성동구,0
2015.06,서울특별시,성동구,0
2015.07,서울특별시,성동구,0
2015.08,서울특별시,성동구,0
2015.09,서울특별시,성동구,0
2015.10,서울특별시,성동구,0
2015.11,서울특별시,성동구,0
2015.12,서울특별시,성동구,0
2010.01,서울특별시,용산구,0
2010.02,서울특별시,용산구,0
2010.03,서울특별시,용산구,0
2010.04,서울특별시,용산구,0
2010.05,서울특별시,용산구,0
2010.06,서울특별시,용산구,0
2010.07,서울특별시,용산구,0
2010.08,서울특별시,용산구,0
2010.09,서울특별시,용산구,0
2010.10,서울특별시,용산구,0
2010.11,서울특별시,용산구,0
2010.12,서울특별시,용산구,0
2011.01,서울특별시,용산구,0
2011.02,서울특별시,용산구,0
2011.03,서울특별시,용산구,0
2011.04,서울특별시,용산구,0
2011.06,서울특별시,용산구,0
2011.07,서울특별시,용산구,0
2011.08,서울특별시,용산구,0
2011.09,서울특별시,용산구,0
2011.10,서울특별시,용산구,0
2011.11,서울특별시,용산구,0
2011.12,서울특별시,용산구,0
2012.01,서울특별시,용산구,0
2012.02,서울특별시,용산구,0
2012.03,서울특별시,용산구,0
2012.04,서울특별시,용산구,0
2012.05,서울특별시,용산구,0
2012.06,서울특별시,용산구,0
2012.07,서울특별시,용산구,0
2012.08,서울특별시,용산구,13
2012.09,서울특별시,용산구,13
2012.10,서울특별시,용산구,13
2012.11,서울특별시,용산구,13
2012.12,서울특별시,용산구,13
2013.01,서울특별시,용산구,13
2013.02,서울특별시,용산구,13
2013.03,서울특별시,용산구,13
2013.04,서울특별시,용산구,13
2013.05,서울특별시,용산구,13
2013.06,서울특별시,용산구,13
2013.07,서울특별시,용산구,46
2013.08,서울특별시,용산구,46
2013.09,서울특별시,용산구,46
2013.10,서울특별시,용산구,46
2013.11,서울특별시,용산구,46
2013.12,서울특별시,용산구,46
2014.01,서울특별시,용산구,46
2014.02,서울특별시,용산구,58
2014.03,서울특별시,용산구,58
2014.04,서울특별시,용산구,84
2014.05,서울특별시,용산구,84
2014.06,서울특별시,용산구,52
2014.07,서울특별시,용산구,49
2014.08,서울특별시,용산구,49
2014.09,서울특별시,용산구,49
2014.10,서울특별시,용산구,24
2014.11,서울특별시,용산구,23
2014.12,서울특별시,용산구,20
2015.01,서울특별시,용산구,20
2015.02,서울특별시,용산구,20
2015.03,서울특별시,용산구,19
2015.04,서울특별시,용산구,19
2015.05,서울특별시,용산구,19
2015.06,서울특별시,용산구,18
2015.07,서울특별시,용산구,15
2015.08,서울특별시,용산구,15
2015.09,서울특별시,용산구,9
2015.10,서울특별시,용산구,8
2015.11,서울특별시,용산구,8
2015.12,서울특별시,용산구,7
2010.01,서울특별시,광진구,4
2010.02,서울특별시,광진구,3
2010.03,서울특별시,광진구,3
2010.04,서울특별시,광진구,3
2010.05,서울특별시,광진구,3
2010.06,서울특별시,광진구,3
2010.07,서울특별시,광진구,3
2010.08,서울특별시,광진구,3
2010.09,서울특별시,광진구,3
2010.10,서울특별시,광진구,3
2010.11,서울특별시,광진구,3
2010.12,서울특별시,광진구,2
2011.01,서울특별시,광진구,2
2011.02,서울특별시,광진구,2
2011.03,서울특별시,광진구,2
2011.04,서울특별시,광진구,2
2011.05,서울특별시,광진구,2
2011.06,서울특별시,광진구,2
2011.07,서울특별시,광진구,2
2011.08,서울특별시,광진구,2
2011.09,서울특별시,광진구,2
2011.10,서울특별시,광진구,2
2011.11,서울특별시,광진구,2
2011.12,서울특별시,광진구,0
2012.01,서울특별시,광진구,2
2012.02,서울특별시,광진구,2
2012.03,서울특별시,광진구,19
2012.04,서울특별시,광진구,19
2012.05,서울특별시,광진구,19
2012.06,서울특별시,광진구,19
2012.07,서울특별시,광진구,19
2012.08,서울특별시,광진구,19
2012.09,서울특별시,광진구,19
2012.10,서울특별시,광진구,19
2012.11,서울특별시,광진구,19
2012.12,서울특별시,광진구,19
2013.01,서울특별시,광진구,26
2013.02,서울특별시,광진구,26
2013.03,서울특별시,광진구,20
2013.04,서울특별시,광진구,20
2013.05,서울특별시,광진구,20
2013.06,서울특별시,광진구,16
2013.07,서울특별시,광진구,15
2013.08,서울특별시,광진구,15
2013.09,서울특별시,광진구,10
2013.10,서울특별시,광진구,8
2013.11,서울특별시,광진구,8
2013.12,서울특별시,광진구,7
2014.01,서울특별시,광진구,6
2014.02,서울특별시,광진구,6
2014.03,서울특별시,광진구,6
2014.04,서울특별시,광진구,5
2014.05,서울특별시,광진구,3
2014.06,서울특별시,광진구,16
2014.07,서울특별시,광진구,13
2014.08,서울특별시,광진구,12
2014.09,서울특별시,광진구,8
2014.10,서울특별시,광진구,7
2014.11,서울특별시,광진구,5
2014.12,서울특별시,광진구,5
2015.01,서울특별시,광진구,1
2015.02,서울특별시,광진구,0
2015.03,서울특별시,광진구,0
2015.04,서울특별시,광진구,16
2015.05,서울특별시,광진구,6
2015.06,서울특별시,광진구,3
2015.07,서울특별시,광진구,0
2015.08,서울특별시,광진구,0
2015.09,서울특별시,광진구,0
2015.10,서울특별시,광진구,0
2015.11,서울특별시,광진구,28
2015.12,서울특별시,광진구,22
2010.01,서울특별시,동대문구,24
2010.02,서울특별시,동대문구,24
2010.03,서울특별시,동대문구,24
2010.04,서울특별시,동대문구,14
2010.05,서울특별시,동대문구,23
2010.06,서울특별시,동대문구,14
2010.07,서울특별시,동대문구,14
2010.08,서울특별시,동대문구,20
2010.09,서울특별시,동대문구,20
2010.10,서울특별시,동대문구,18
2010.11,서울특별시,동대문구,18
2010.12,서울특별시,동대문구,20
2011.01,서울특별시,동대문구,20
2011.02,서울특별시,동대문구,19
2011.03,서울특별시,동대문구,19
2011.04,서울특별시,동대문구,10
2011.05,서울특별시,동대문구,4
2011.06,서울특별시,동대문구,4
2011.07,서울특별시,동대문구,1
2011.08,서울특별시,동대문구,0
2011.09,서울특별시,동대문구,0
2011.10,서울특별시,동대문구,0
2011.11,서울특별시,동대문구,0
2011.12,서울특별시,동대문구,0
2012.01,서울특별시,동대문구,3
2012.02,서울특별시,동대문구,3
2012.03,서울특별시,동대문구,72
2012.04,서울특별시,동대문구,72
2012.05,서울특별시,동대문구,72
2012.06,서울특별시,동대문구,31
2012.07,서울특별시,동대문구,31
2012.08,서울특별시,동대문구,28
2012.09,서울특별시,동대문구,26
2012.10,서울특별시,동대문구,26
2012.11,서울특별시,동대문구,26
2012.12,서울특별시,동대문구,26
2013.01,서울특별시,동대문구,26
2013.02,서울특별시,동대문구,26
2013.03,서울특별시,동대문구,26
2013.04,서울특별시,동대문구,3
2013.05,서울특별시,동대문구,3
2013.06,서울특별시,동대문구,4
2013.07,서울특별시,동대문구,4
2013.08,서울특별시,동대문구,4
2013.09,서울특별시,동대문구,4
2013.10,서울특별시,동대문구,2
2013.11,서울특별시,동대문구,2
2013.12,서울특별시,동대문구,2
2014.01,서울특별시,동대문구,2
2014.02,서울특별시,동대문구,2
2014.03,서울특별시,동대문구,0
2014.04,서울특별시,동대문구,0
2014.05,서울특별시,동대문구,0
2014.06,서울특별시,동대문구,0
2014.07,서울특별시,동대문구,0
2014.08,서울특별시,동대문구,0
2014.09,서울특별시,동대문구,0
2014.10,서울특별시,동대문구,0
2014.11,서울특별시,동대문구,0
2014.12,서울특별시,동대문구,0
2015.01,서울특별시,동대문구,0
2015.02,서울특별시,동대문구,0
2015.03,서울특별시,동대문구,0
2015.04,서울특별시,동대문구,0
2015.05,서울특별시,동대문구,0
2015.06,서울특별시,동대문구,0
2015.07,서울특별시,동대문구,0
2015.08,서울특별시,동대문구,0
2015.09,서울특별시,동대문구,0
2015.10,서울특별시,동대문구,0
2015.11,서울특별시,동대문구,0
2015.12,서울특별시,동대문구,0
2010.01,서울특별시,성북구,0
2010.02,서울특별시,성북구,100
2010.03,서울특별시,성북구,100
2010.04,서울특별시,성북구,101
2010.05,서울특별시,성북구,0
2010.06,서울특별시,성북구,13
2010.07,서울특별시,성북구,13
2010.08,서울특별시,성북구,13
2010.09,서울특별시,성북구,13
2010.10,서울특별시,성북구,13
2010.11,서울특별시,성북구,13
2010.12,서울특별시,성북구,6
2011.01,서울특별시,성북구,6
2011.02,서울특별시,성북구,115
2011.03,서울특별시,성북구,115
2011.04,서울특별시,성북구,115
2011.05,서울특별시,성북구,115
2011.06,서울특별시,성북구,115
2011.07,서울특별시,성북구,115
2011.08,서울특별시,성북구,115
2011.09,서울특별시,성북구,115
2011.10,서울특별시,성북구,115
2011.11,서울특별시,성북구,124
2011.12,서울특별시,성북구,124
2012.01,서울특별시,성북구,204
2012.02,서울특별시,성북구,204
2012.03,서울특별시,성북구,204
2012.04,서울특별시,성북구,204
2012.05,서울특별시,성북구,204
2012.06,서울특별시,성북구,204
2012.07,서울특별시,성북구,204
2012.08,서울특별시,성북구,204
2012.09,서울특별시,성북구,204
2012.10,서울특별시,성북구,204
2012.11,서울특별시,성북구,195
2012.12,서울특별시,성북구,12
2013.01,서울특별시,성북구,184
2013.02,서울특별시,성북구,161
2013.03,서울특별시,성북구,161
2013.04,서울특별시,성북구,118
2013.05,서울특별시,성북구,118
2013.06,서울특별시,성북구,118
2013.07,서울특별시,성북구,118
2013.08,서울특별시,성북구,111
2013.09,서울특별시,성북구,111
2013.10,서울특별시,성북구,111
2013.11,서울특별시,성북구,80
2013.12,서울특별시,성북구,77
2014.01,서울특별시,성북구,77
2014.02,서울특별시,성북구,77
2014.03,서울특별시,성북구,77
2014.04,서울특별시,성북구,77
2014.05,서울특별시,성북구,77
2014.06,서울특별시,성북구,77
2014.07,서울특별시,성북구,99
2014.08,서울특별시,성북구,77
2014.09,서울특별시,성북구,77
2014.10,서울특별시,성북구,85
2014.11,서울특별시,성북구,79
2014.12,서울특별시,성북구,79
2015.01,서울특별시,성북구,2
2015.02,서울특별시,성북구,4
2015.03,서울특별시,성북구,3
2015.04,서울특별시,성북구,0
2015.05,서울특별시,성북구,0
2015.06,서울특별시,성북구,0
2015.07,서울특별시,성북구,0
2015.08,서울특별시,성북구,0
2015.09,서울특별시,성북구,0
2015.10,서울특별시,성북구,0
2015.11,서울특별시,성북구,0
2015.12,서울특별시,성북구,0
2010.01,서울특별시,중랑구,0
2010.02,서울특별시,중랑구,0
2010.03,서울특별시,중랑구,0
2010.04,서울특별시,중랑구,0
2010.05,서울특별시,중랑구,0
2010.06,서울특별시,중랑구,0
2010.07,서울특별시,중랑구,0
2010.08,서울특별시,중랑구,0
2010.09,서울특별시,중랑구,0
2010.10,서울특별시,중랑구,0
2010.11,서울특별시,중랑구,0
2010.12,서울특별시,중랑구,0
2011.01,서울특별시,중랑구,0
2011.02,서울특별시,중랑구,0
2011.03,서울특별시,중랑구,0
2011.04,서울특별시,중랑구,0
2011.06,서울특별시,중랑구,0
2011.07,서울특별시,중랑구,0
2011.08,서울특별시,중랑구,0
2011.09,서울특별시,중랑구,0
2011.10,서울특별시,중랑구,0
2011.11,서울특별시,중랑구,0
2011.12,서울특별시,중랑구,0
2012.01,서울특별시,중랑구,0
2012.02,서울특별시,중랑구,0
2012.03,서울특별시,중랑구,0
2012.04,서울특별시,중랑구,0
2012.05,서울특별시,중랑구,0
2012.06,서울특별시,중랑구,0
2012.07,서울특별시,중랑구,0
2012.08,서울특별시,중랑구,0
2012.09,서울특별시,중랑구,0
2012.10,서울특별시,중랑구,0
2012.11,서울특별시,중랑구,0
2012.12,서울특별시,중랑구,29
2013.01,서울특별시,중랑구,29
2013.02,서울특별시,중랑구,29
2013.03,서울특별시,중랑구,15
2013.04,서울특별시,중랑구,15
2013.05,서울특별시,중랑구,15
2013.06,서울특별시,중랑구,3
2013.07,서울특별시,중랑구,3
2013.08,서울특별시,중랑구,3
2013.09,서울특별시,중랑구,3
2013.10,서울특별시,중랑구,3
2013.11,서울특별시,중랑구,43
2013.12,서울특별시,중랑구,43
2014.01,서울특별시,중랑구,43
2014.02,서울특별시,중랑구,42
2014.03,서울특별시,중랑구,42
2014.04,서울특별시,중랑구,42
2014.05,서울특별시,중랑구,42
2014.06,서울특별시,중랑구,42
2014.07,서울특별시,중랑구,42
2014.08,서울특별시,중랑구,42
2014.09,서울특별시,중랑구,42
2014.10,서울특별시,중랑구,29
2014.11,서울특별시,중랑구,29
2014.12,서울특별시,중랑구,3
2015.01,서울특별시,중랑구,3
2015.02,서울특별시,중랑구,0
2015.03,서울특별시,중랑구,0
2015.04,서울특별시,중랑구,0
2015.05,서울특별시,중랑구,0
2015.06,서울특별시,중랑구,0
2015.07,서울특별시,중랑구,0
2015.08,서울특별시,중랑구,0
2015.09,서울특별시,중랑구,0
2015.10,서울특별시,중랑구,0
2015.11,서울특별시,중랑구,0
2015.12,서울특별시,중랑구,0
2010.01,서울특별시,노원구,25
2010.02,서울특별시,노원구,25
2010.03,서울특별시,노원구,25
2010.04,서울특별시,노원구,20
2010.05,서울특별시,노원구,20
2010.06,서울특별시,노원구,20
2010.07,서울특별시,노원구,20
2010.08,서울특별시,노원구,20
2010.09,서울특별시,노원구,20
2010.10,서울특별시,노원구,20
2010.11,서울특별시,노원구,20
2010.12,서울특별시,노원구,20
2011.01,서울특별시,노원구,20
2011.02,서울특별시,노원구,19
2011.03,서울특별시,노원구,19
2011.04,서울특별시,노원구,18
2011.05,서울특별시,노원구,17
2011.06,서울특별시,노원구,17
2011.07,서울특별시,노원구,16
2011.08,서울특별시,노원구,16
2011.09,서울특별시,노원구,16
2011.10,서울특별시,노원구,14
2011.11,서울특별시,노원구,14
2011.12,서울특별시,노원구,14
2012.01,서울특별시,노원구,14
2012.02,서울특별시,노원구,12
2012.03,서울특별시,노원구,11
2012.04,서울특별시,노원구,11
2012.05,서울특별시,노원구,10
2012.06,서울특별시,노원구,10
2012.07,서울특별시,노원구,9
2012.08,서울특별시,노원구,9
2012.09,서울특별시,노원구,9
2012.10,서울특별시,노원구,9
2012.11,서울특별시,노원구,7
2012.12,서울특별시,노원구,7
2013.01,서울특별시,노원구,7
2013.02,서울특별시,노원구,7
2013.03,서울특별시,노원구,7
2013.04,서울특별시,노원구,7
2013.05,서울특별시,노원구,7
2013.06,서울특별시,노원구,7
2013.07,서울특별시,노원구,7
2013.08,서울특별시,노원구,7
2013.09,서울특별시,노원구,7
2013.10,서울특별시,노원구,7
2013.11,서울특별시,노원구,7
2013.12,서울특별시,노원구,7
2014.01,서울특별시,노원구,7
2014.02,서울특별시,노원구,7
2014.03,서울특별시,노원구,7
2014.04,서울특별시,노원구,7
2014.05,서울특별시,노원구,7
2014.06,서울특별시,노원구,7
2014.07,서울특별시,노원구,5
2014.08,서울특별시,노원구,5
2014.09,서울특별시,노원구,5
2014.10,서울특별시,노원구,5
2014.11,서울특별시,노원구,5
2014.12,서울특별시,노원구,5
2015.01,서울특별시,노원구,5
2015.02,서울특별시,노원구,5
2015.03,서울특별시,노원구,5
2015.04,서울특별시,노원구,5
2015.05,서울특별시,노원구,5
2015.06,서울특별시,노원구,5
2015.07,서울특별시,노원구,5
2015.08,서울특별시,노원구,5
2015.09,서울특별시,노원구,5
2015.10,서울특별시,노원구,5
2015.11,서울특별시,노원구,5
2015.12,서울특별시,노원구,4
2010.01,서울특별시,은평구,0
2010.02,서울특별시,은평구,0
2010.03,서울특별시,은평구,0
2010.04,서울특별시,은평구,0
2010.05,서울특별시,은평구,0
2010.06,서울특별시,은평구,0
2010.07,서울특별시,은평구,0
2010.08,서울특별시,은평구,0
2010.09,서울특별시,은평구,0
2010.10,서울특별시,은평구,0
2010.11,서울특별시,은평구,0
2010.12,서울특별시,은평구,0
2011.01,서울특별시,은평구,0
2011.02,서울특별시,은평구,16
2011.03,서울특별시,은평구,13
2011.04,서울특별시,은평구,12
2011.05,서울특별시,은평구,7
2011.06,서울특별시,은평구,7
2011.07,서울특별시,은평구,4
2011.08,서울특별시,은평구,4
2011.09,서울특별시,은평구,4
2011.10,서울특별시,은평구,100
2011.11,서울특별시,은평구,82
2011.12,서울특별시,은평구,82
2012.01,서울특별시,은평구,72
2012.02,서울특별시,은평구,6
2012.03,서울특별시,은평구,16
2012.04,서울특별시,은평구,16
2012.05,서울특별시,은평구,16
2012.06,서울특별시,은평구,13
2012.07,서울특별시,은평구,13
2012.08,서울특별시,은평구,228
2012.09,서울특별시,은평구,221
2012.10,서울특별시,은평구,217
2012.11,서울특별시,은평구,215
2012.12,서울특별시,은평구,183
2013.01,서울특별시,은평구,156
2013.02,서울특별시,은평구,139
2013.03,서울특별시,은평구,115
2013.04,서울특별시,은평구,95
2013.05,서울특별시,은평구,78
2013.06,서울특별시,은평구,69
2013.07,서울특별시,은평구,60
2013.08,서울특별시,은평구,55
2013.09,서울특별시,은평구,59
2013.10,서울특별시,은평구,36
2013.11,서울특별시,은평구,24
2013.12,서울특별시,은평구,20
2014.01,서울특별시,은평구,20
2014.02,서울특별시,은평구,11
2014.03,서울특별시,은평구,9
2014.04,서울특별시,은평구,7
2014.05,서울특별시,은평구,5
2014.06,서울특별시,은평구,3
2014.07,서울특별시,은평구,3
2014.08,서울특별시,은평구,3
2014.09,서울특별시,은평구,3
2014.10,서울특별시,은평구,2
2014.11,서울특별시,은평구,2
2014.12,서울특별시,은평구,2
2015.01,서울특별시,은평구,2
2015.02,서울특별시,은평구,2
2015.03,서울특별시,은평구,2
2015.04,서울특별시,은평구,0
2015.05,서울특별시,은평구,0
2015.06,서울특별시,은평구,0
2015.07,서울특별시,은평구,0
2015.08,서울특별시,은평구,0
2015.09,서울특별시,은평구,0
2015.10,서울특별시,은평구,0
2015.11,서울특별시,은평구,0
2015.12,서울특별시,은평구,0
2010.01,서울특별시,서대문구,0
2010.02,서울특별시,서대문구,0
2010.03,서울특별시,서대문구,0
2010.04,서울특별시,서대문구,10
2010.05,서울특별시,서대문구,7
2010.06,서울특별시,서대문구,10
2010.07,서울특별시,서대문구,10
2010.08,서울특별시,서대문구,10
2010.09,서울특별시,서대문구,10
2010.10,서울특별시,서대문구,10
2010.11,서울특별시,서대문구,10
2010.12,서울특별시,서대문구,10
2011.01,서울특별시,서대문구,10
2011.02,서울특별시,서대문구,22
2011.03,서울특별시,서대문구,22
2011.04,서울특별시,서대문구,22
2011.05,서울특별시,서대문구,22
2011.06,서울특별시,서대문구,22
2011.07,서울특별시,서대문구,22
2011.08,서울특별시,서대문구,22
2011.09,서울특별시,서대문구,22
2011.10,서울특별시,서대문구,22
2011.11,서울특별시,서대문구,22
2011.12,서울특별시,서대문구,0
2012.01,서울특별시,서대문구,96
2012.02,서울특별시,서대문구,96
2012.03,서울특별시,서대문구,96
2012.04,서울특별시,서대문구,96
2012.05,서울특별시,서대문구,96
2012.06,서울특별시,서대문구,96
2012.07,서울특별시,서대문구,96
2012.08,서울특별시,서대문구,96
2012.09,서울특별시,서대문구,0
2012.10,서울특별시,서대문구,0
2012.11,서울특별시,서대문구,0
2012.12,서울특별시,서대문구,0
2013.01,서울특별시,서대문구,0
2013.02,서울특별시,서대문구,0
2013.03,서울특별시,서대문구,0
2013.04,서울특별시,서대문구,0
2013.05,서울특별시,서대문구,0
2013.06,서울특별시,서대문구,0
2013.07,서울특별시,서대문구,0
2013.08,서울특별시,서대문구,0
2013.09,서울특별시,서대문구,0
2013.10,서울특별시,서대문구,0
2013.11,서울특별시,서대문구,0
2013.12,서울특별시,서대문구,0
2014.01,서울특별시,서대문구,0
2014.02,서울특별시,서대문구,0
2014.03,서울특별시,서대문구,0
2014.04,서울특별시,서대문구,0
2014.05,서울특별시,서대문구,0
2014.06,서울특별시,서대문구,0
2014.07,서울특별시,서대문구,0
2014.08,서울특별시,서대문구,0
2014.09,서울특별시,서대문구,0
2014.10,서울특별시,서대문구,0
2014.11,서울특별시,서대문구,0
2014.12,서울특별시,서대문구,32
2015.01,서울특별시,서대문구,32
2015.02,서울특별시,서대문구,32
2015.03,서울특별시,서대문구,32
2015.04,서울특별시,서대문구,32
2015.05,서울특별시,서대문구,32
2015.06,서울특별시,서대문구,32
2015.07,서울특별시,서대문구,32
2015.08,서울특별시,서대문구,0
2015.09,서울특별시,서대문구,0
2015.10,서울특별시,서대문구,78
2015.11,서울특별시,서대문구,69
2015.12,서울특별시,서대문구,64
2010.01,서울특별시,강북구,0
2010.02,서울특별시,강북구,0
2010.03,서울특별시,강북구,0
2010.04,서울특별시,강북구,0
2010.05,서울특별시,강북구,0
2010.06,서울특별시,강북구,0
2010.07,서울특별시,강북구,0
2010.08,서울특별시,강북구,0
2010.09,서울특별시,강북구,0
2010.10,서울특별시,강북구,0
2010.11,서울특별시,강북구,0
2010.12,서울특별시,강북구,0
2011.01,서울특별시,강북구,0
2011.02,서울특별시,강북구,0
2011.03,서울특별시,강북구,0
2011.04,서울특별시,강북구,0
2011.06,서울특별시,강북구,0
2011.07,서울특별시,강북구,0
2011.08,서울특별시,강북구,0
2011.09,서울특별시,강북구,0
2011.10,서울특별시,강북구,0
2011.11,서울특별시,강북구,75
2011.12,서울특별시,강북구,74
2012.01,서울특별시,강북구,73
